OTU;kingdom;phylum;class;order;family;genus;species
OTU_152667;Bacteria;Chloroflexi;TK10;AKYG885;5B-12;unclassified;unclassified
OTU_152675;Bacteria;Proteobacteria;Deltaproteobacteria;MIZ46;unclassified;unclassified;unclassified
OTU_152698;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Ellin5290;unclassified;unclassified;unclassified
OTU_152736;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_1528;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;unclassified;unclassified
OTU_152813;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_152824;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_152836;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_152849;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_152867;Bacteria;Chloroflexi;Chloroflexi;[Roseiflexales];[Kouleothrixaceae];unclassified;unclassified
OTU_15288;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_152931;Bacteria;Chloroflexi;Ellin6529;unclassified;unclassified;unclassified;unclassified
OTU_152980;Bacteria;Proteobacteria;Deltaproteobacteria;[Entotheonellales];[Entotheonellaceae];unclassified;unclassified
OTU_1530;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_15300;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_15303;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_15305;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_153084;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_1531;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_15318;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_153238;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;succinicans
OTU_15325;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_153266;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_153269;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_15333;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_15339;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;unclassified;unclassified
OTU_15342;Bacteria;TM6;SJA-4;unclassified;unclassified;unclassified;unclassified
OTU_153463;Bacteria;WS3;PRR-12;Sediment-1;unclassified;unclassified;unclassified
OTU_15347;Bacteria;Chloroflexi;Anaerolineae;SHA-20;unclassified;unclassified;unclassified
OTU_15348;Bacteria;WS3;PRR-12;Sediment-1;PRR-10;unclassified;unclassified
OTU_153483;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];auto67_4W;unclassified;unclassified
OTU_1535;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;unclassified;unclassified
OTU_15352;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Isosphaeraceae;unclassified;unclassified
OTU_153596;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;unclassified;unclassified;unclassified
OTU_1536;Bacteria;Fibrobacteres;Fibrobacteria;258ds10;unclassified;unclassified;unclassified
OTU_15360;Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;unclassified
OTU_153647;Bacteria;Acidobacteria;iii1-8;DS-18;unclassified;unclassified;unclassified
OTU_153663;Bacteria;Acidobacteria;Sva0725;Sva0725;unclassified;unclassified;unclassified
OTU_153698;Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_153732;Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;unclassified
OTU_153765;Bacteria;Chloroflexi;S085;unclassified;unclassified;unclassified;unclassified
OTU_153796;Bacteria;Gemmatimonadetes;Gemm-5;unclassified;unclassified;unclassified;unclassified
OTU_153842;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;unclassified;unclassified
OTU_15386;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_1539;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];auto67_4W;unclassified;unclassified
OTU_15390;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_153934;Bacteria;Acidobacteria;Sva0725;Sva0725;unclassified;unclassified;unclassified
OTU_153984;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_154;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;unclassified;unclassified
OTU_1540;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_15401;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_154052;Bacteria;Acidobacteria;iii1-8;32-20;unclassified;unclassified;unclassified
OTU_15406;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_154074;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_154094;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;unclassified
OTU_154112;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_154144;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified;unclassified
OTU_154197;Bacteria;Gemmatimonadetes;Gemmatimonadetes;unclassified;unclassified;unclassified;unclassified
OTU_154277;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_154364;Bacteria;Acidobacteria;iii1-8;DS-18;unclassified;unclassified;unclassified
OTU_15437;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_1544;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;succinicans
OTU_154404;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_154474;Bacteria;Acidobacteria;S035;unclassified;unclassified;unclassified;unclassified
OTU_15448;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_15455;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_154554;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_15457;Bacteria;Acidobacteria;[Chloracidobacteria];Ellin7246;unclassified;unclassified;unclassified
OTU_154592;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_154605;Bacteria;Firmicutes;Bacilli;Bacillales;unclassified;unclassified;unclassified
OTU_15463;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;unclassified
OTU_15464;Bacteria;Acidobacteria;DA052;Ellin6513;unclassified;unclassified;unclassified
OTU_15467;Bacteria;Chloroflexi;P2-11E;unclassified;unclassified;unclassified;unclassified
OTU_154714;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_15475;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_154782;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae;unclassified;unclassified
OTU_154842;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;unclassified;unclassified
OTU_15487;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_154881;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;unclassified;unclassified
OTU_15490;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;unclassified;unclassified;unclassified
OTU_154960;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_154983;Bacteria;Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;unclassified;unclassified
OTU_15499;Bacteria;Chloroflexi;Anaerolineae;unclassified;unclassified;unclassified;unclassified
OTU_154991;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_154993;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified;unclassified
OTU_155;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_1550;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_155021;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;unclassified
OTU_15503;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_155030;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Sanguibacteraceae;Sanguibacter;unclassified
OTU_155076;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];01D2Z36;unclassified;unclassified
OTU_1551;Bacteria;Acidobacteria;iii1-8;32-20;unclassified;unclassified;unclassified
OTU_155107;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_15516;Bacteria;Gemmatimonadetes;Gemmatimonadetes;C114;unclassified;unclassified;unclassified
OTU_155161;Bacteria;Gemmatimonadetes;Gemm-2;unclassified;unclassified;unclassified;unclassified
OTU_155186;Bacteria;Proteobacteria;Deltaproteobacteria;FAC87;unclassified;unclassified;unclassified
OTU_155194;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_1552;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nakamurellaceae;unclassified;unclassified
OTU_155209;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_155241;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_155296;Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_155327;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_15533;Bacteria;Chloroflexi;S085;unclassified;unclassified;unclassified;unclassified
OTU_1554;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;unclassified;unclassified
OTU_155402;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_155427;Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;unclassified;unclassified;unclassified
OTU_155449;Bacteria;TM7;TM7-3;I025;unclassified;unclassified;unclassified
OTU_155451;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae;Actinomadura;vinacea
OTU_155455;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;unclassified;unclassified
OTU_155461;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;unclassified;unclassified
OTU_155485;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_155487;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter;unclassified
OTU_15551;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Pilimelia;unclassified
OTU_155522;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_155532;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_15554;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_155542;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_155548;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified
OTU_155556;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_155575;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter;unclassified
OTU_155577;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_155578;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_155579;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;Modestobacter;unclassified
OTU_155591;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_155592;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces;unclassified
OTU_155599;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_155605;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_155616;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae;unclassified;unclassified
OTU_155619;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_15562;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_155627;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_15564;Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;unclassified;unclassified
OTU_155641;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter;unclassified
OTU_155650;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_155663;Bacteria;Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;unclassified;unclassified
OTU_155687;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;unclassified;unclassified
OTU_155700;Bacteria;Proteobacteria;Deltaproteobacteria;Spirobacillales;unclassified;unclassified;unclassified
OTU_155708;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;unclassified;unclassified
OTU_155716;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_155721;Bacteria;Proteobacteria;Deltaproteobacteria;MIZ46;unclassified;unclassified;unclassified
OTU_15573;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];unclassified;unclassified
OTU_155734;Bacteria;Chloroflexi;Chloroflexi;[Roseiflexales];[Kouleothrixaceae];unclassified;unclassified
OTU_155735;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_155754;Bacteria;Chloroflexi;TK10;B07_WMSP1;unclassified;unclassified;unclassified
OTU_15579;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_155791;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_155794;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;unclassified;unclassified;unclassified
OTU_15580;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];auto67_4W;unclassified;unclassified
OTU_155807;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;unclassified
OTU_155811;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_15582;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_15583;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_155845;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter;unclassified
OTU_15586;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;Candidatus Koribacter;unclassified
OTU_155865;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_155878;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_15589;Bacteria;Chloroflexi;Ellin6529;unclassified;unclassified;unclassified;unclassified
OTU_155929;Bacteria;Chloroflexi;Chloroflexi;[Roseiflexales];[Kouleothrixaceae];unclassified;unclassified
OTU_155935;Bacteria;Proteobacteria;Betaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_155988;Bacteria;Gemmatimonadetes;Gemm-5;unclassified;unclassified;unclassified;unclassified
OTU_15599;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];unclassified;unclassified
OTU_155996;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;unclassified;unclassified
OTU_155998;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_156;Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified;unclassified;unclassified
OTU_156016;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_156045;Bacteria;Proteobacteria;Alphaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_156055;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;unclassified
OTU_15606;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_156068;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_156072;Bacteria;Chloroflexi;Anaerolineae;H39;unclassified;unclassified;unclassified
OTU_156083;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;unclassified;unclassified;unclassified
OTU_156096;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_156106;Bacteria;Proteobacteria;Deltaproteobacteria;Spirobacillales;unclassified;unclassified;unclassified
OTU_156121;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;unclassified;unclassified
OTU_156122;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;unclassified;unclassified
OTU_156123;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Saccharibacillus;unclassified
OTU_156147;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_156169;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_156173;Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Asteroleplasma;unclassified
OTU_156194;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_1562;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_15620;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;unclassified;unclassified
